URL Source,Article,Summary
https://www.bbc.com/marathi/international-46010334,"श्रीलंकेतील राजकीय संकटाला हिंसक वळण, गोळीबारात एकाचा मृत्यू",श्रीलंकन मंत्र्याच्या बॉडीगार्डनं जमावावर केलेल्या गोळीबारात एकाचा मृत्यू झाला आहे. त्यांनतर श्रीलंकेत राजकीय आणखी वातावरण तापलं आहे.
https://www.bbc.com/marathi/international-49705513,"सोन्याचं कमोड चोरीला, इंग्लंडच्या ब्लेनहेम पॅलेसमधली घटना",इंग्लंडच्या ब्लेनहेम पॅलेसमधल्या शौचालयातून सोन्याचं कमोड चोरीला गेल्याची घटना घडलीय. 18 कॅरेटच्या सोन्यापासून हे कमोड तयार करण्यात आलं होतं.
https://www.bbc.com/marathi/international-52121186,"कोरोना व्हायरस : वास न येणे, चव न कळणे हीसुद्धा कोरोनाची लक्षणं",कोरोना विषाणुविषयीची अधिकाधिक माहिती मिळवण्यासाठी जगभरात संशोधनं आणि अभ्यास सुरू आहे. लंडनमधल्या किंग्ज कॉलेजनेही एक अभ्यास केला.
https://www.bbc.com/marathi/india-46040782,RBIला का वाटत आहे मोदी सरकारची भीती?,केंद्र सरकार आणि रिझर्व्ह बँक यांच्यातील वाद आता सार्वजनिक झाला आहे. भारताची अर्थव्यवस्था अस्थिर असताना दोन्हींमध्ये संघर्ष उद्भवला आहे.
https://www.bbc.com/marathi/india-47934527,लोकसभा 2019: योगी आदित्यनाथ यांच्यावर 72 तासांची तर मायावती यांच्यावर 48 तासांची प्रचारबंदी: निवडणूक आयोगाची कारवाई,आचारसंहितेचा भंग केल्याबद्दल उत्तर प्रदेशचे मुख्यमंत्री योगी आदित्यनाथ यांना 72 तासांची आणि बहुजन समाज पक्षाच्या अध्यक्ष मायावती यांना 48 तासांची प्रचार करण्यास बंदी करण्यात आली आहे.
https://www.bbc.com/marathi/media-56716611,कोरोना लसीकरण : महाराष्ट्रात लशींचा तुटवडा का निर्माण झाला? सोपी गोष्ट 313,कोरोनाची दुसरी लाट देशभरात सुरू झाली आणि 1 एप्रिलपासून केंद्रसरकारने 45 वर्षांवरच्या वयोगटातल्या सगळ्यांसाठी लसीकरण मोहीम खुली केली.
https://www.bbc.com/marathi/international-49385435,"अफगणिस्तान: काबूलमध्ये लग्नात स्फोट, 63 जणांचा मृत्यू","अफगाणिस्तानची राजधानी काबूलमध्ये लग्न सोहळ्यादरम्यान स्फोट झाला आहे. या घटनेत 63 जणांचा मृत्यू झाला आहे, तर 180हून अधिक जण जखमी झाले आहेत."
https://www.bbc.com/marathi/international-48679694,"‘माझं लग्न नाही झालं, पण मला 35 मुलं आहेत’","सडपातळ बांधा, थकलेला चेहरा तरीही डोळ्यांत मार्दव असलेल्या युईची ईशीचं वय आहे 38 वर्षे. चाळीशीही न ओलांडलेल्या युईची ईशीला त्याच्या वयाच्या इतर कोणापेक्षाही जास्त मुलं आहेत."
https://www.bbc.com/marathi/international-47368610,IAF: पाकिस्तानमध्ये झालेली बालाकोटची संपूर्ण कारवाई समजून घ्या 11 मुद्द्यांमध्ये,"पाकिस्तानच्या बालाकोटमध्ये जाऊन जी कारवाई झाली, ती 11 मुद्द्यांमध्ये थोडक्यात समजून घ्या. पाहूया काय झालं दिवसभरात:"
https://www.bbc.com/marathi/india-47692281,लोकसभा निवडणूक 2019: सुप्रिया सुळे यांना आव्हान देणाऱ्या कांचन कुल कोण आहेत?,बारामती लोकसभा मतदारसंघ प्रत्येक निवडणुकीमध्ये विशेष चर्चेचा असतो. पवार कुटुंबाचा परंपरागत मतदारसंघ म्हणून ओळख असली तरी पवार कुटुंबीयांना निवडणुकीत कोण आव्हान देणार याकडेही सर्वांचे लक्ष असते.
https://www.bbc.com/marathi/india-50436996,'लव जिहाद' प्रकरण: आपल्या मर्जीने राहू शकतात इब्राहिम आणि अंजली - न्यायालय,"ज्या मुलावर प्रेम केलं, ज्याच्याशी प्रेमविवाह केला तो मुलगा मुसलमान आहे म्हणून केवळ घरच्यांनीच नाही, तर समाजानंही अंजली जैन आणि मोहमद्द इब्राहिम या जोडप्याला वेगळं केलं. पण छत्तीसगढमधल्या हायकोर्टानं जोडप्याच्या बाजूने निकाल दिला आहे. यामुळे अंजली जैन यांना दिलासा मिळाला आहे."
https://www.bbc.com/marathi/international-49982328,डोनाल्ड ट्रंप: महाभियोग चौकशीत सहकार्य करण्यास व्हाईट हाऊसचा नकार,"अमेरिकेचे राष्ट्राध्यक्ष डोनाल्ड ट्रंप यांच्यावरील महाभियोगाची कारवाई सुरू असताना चौकशीत सहकार्य करणार नाही, असं व्हाईट हाऊसने म्हटलं आहे."
https://www.bbc.com/marathi/india-42236157,दृश्यांमध्ये पाहा : ओखी वादळामुळे असा बसला गोव्याच्या बीचेसना तडाखा,'ओखी वादळा'चा तडाखा गोव्यासह कोकण किनारपट्टी आणि मुंबईला बसला आहे. यामुळे गोवा आणि कोकण किनारपट्टीवर पर्यटन व्यवसायाचं मोठं नुकसान झालं आहे.
https://www.bbc.com/marathi/international-52021699,हंता व्हायरस काय आहे? त्याच्या आजाराची लक्षणं काय आहेत?,हंता व्हायरस; कोरोना व्हायरसच्या सावटात आता हे काय आलं?
https://www.bbc.com/marathi/india-44240800,सोशल :'आता ग्रामपंचायत निवडणुकीला मोदी आले तरी नवल वाटणार नाही',पालघर लोकसभा पोटनिवडणुकीतले भारतीय जनता पक्षाचे उमेदवार राजेंद्र गावित यांच्या प्रचारासाठी उत्तर प्रदेशचे मुख्यमंत्री योगी आदित्यनाथ यांची विरारमध्ये जाहीर सभा आयोजित करण्यात आली होती.
https://www.bbc.com/marathi/international-48809525,ट्रंप यांना किम जाँग-उन यांची कोरियाच्या सीमेवर का भेट घ्यायची आहे?,अमेरिकेचे राष्ट्राध्यक्ष डोनाल्ड ट्रंप यांनी उत्तर कोरियाचे सर्वेसर्वा किम जाँग-ऊन यांना उत्तर आणि दक्षिण कोरियाच्या सीमेवर भेटण्यासाठी निमंत्रण दिलं आहे.
https://www.bbc.com/marathi/india-51381806,Ind vs NZ: शिवम दुबेला वारंवार का संधी दिली जातेय?,वर्ष 2018. IPLच्या 12व्या सीझनच्या लिलावादरम्यान रॉयल चॅलेंजर्सने मुंबईच्या एका तरुण खेळाडूला पाच कोटी रुपयांना घेतलं.
https://www.bbc.com/marathi/india-50423985,"शिवसेना, काँग्रेस, राष्ट्रवादी काँग्रेसचा एकसूत्री मसुदा पक्षश्रेष्ठींकडे","शिवसेना, काँग्रेस आणि राष्ट्रवादी काँग्रेस या तिन्ही पक्षांच्या नेत्यांची बैठक आज संध्याकाळी उशिरा संपली. या तिन्ही नेत्यांच्या पक्षांन एकत्र बसून एकसूत्री कार्यक्रम तयार केला आहे. तो तिन्ही पक्षांच्या श्रेष्ठींना दाखवला जाईल असं काँग्रेसचे नेते विजय वडेट्टीवार यांनी स्पष्ट केलं."
https://www.bbc.com/marathi/india-44901741,मोदींना दिलेली 'झप्पी' ही राहुल गांधींची 'गांधीगिरी' आहे का?,भाजप सरकारविरोधात दाखल झालेल्या अविश्वास प्रस्तावावर आज लोकसभेत चर्चा सुरू होती. काँग्रेस अध्यक्ष राहुल गांधी भाषणासाठी उभे राहिले आणि भाजपवर घणाघाती टीका करायला सुरुवात केली.
https://www.bbc.com/marathi/india-56473725,"राज ठाकरे : 'स्फोटक प्रकरणाचा तपास करा, कल्पनेबाहेरील चेहरे समोर येतील'","महाराष्ट्राचे गृहमंत्री अनिल देशमुख यांची कसून चौकशी व्हायला हवी, अशी मागणी मनसे अध्यक्ष राज ठाकरे यांनी केली आहे. कालच राज ठाकरे यांनी याआधीच गृहमंत्री अनिल देशमुख यांच्या राजीनाम्याची मागणी केलेली आहे."
https://www.bbc.com/marathi/india-52712075,गोपीचंद पडळकर यांच्या अर्जावर जेव्हा राष्ट्रवादी काँग्रेसने आक्षेप घेतला होता,शरद पवार हे महाराष्ट्राला लागलेले कोरोना आहेत असं वक्तव्य भाजप आमदार गोपीचंद पडळकर यांनी केल्यानंतर ते वादाच्या भोवऱ्यात अडकले आहेत.
https://www.bbc.com/marathi/international-51350120,सिगारेट ओढल्याने होणारं नुकसान फुप्फुसं भरून काढू शकतात?,"धूम्रपान हे फुप्फुसांच्या आरोग्यासाठी घातक असतं, हे आपल्याला माहिती आहे. पण फुप्फुसांमध्ये धूम्रपानामुळे होणारं नुकसान भरून काढण्याची नैसर्गिक क्षमताही असते."
https://www.bbc.com/marathi/india-50484134,व्हॉट्सअॅप अपडेट करा: भारतीय सायबर एजन्सीने दिला इशारा कारण...,"तुमचं व्हॉट्सअॅप अपडेट करा, असा तातडीचा सल्ला सर्ट या भारताच्या प्रमुख सायबर सेक्युरिटी एजन्सीने देशभरातील युजर्सना दिला आहे."
https://www.bbc.com/marathi/india-43812303,शांबरिक खरोलिका : डिस्नेच्या आधी भारतात अॅनिमेशनला जन्म देणारा अवलिया,"भारतात दादासाहेब फाळकेंचा चित्रपट येण्याआधीच चित्रपटांसारखे खेळ व्हायचे, असं सांगितलं तर?"
https://www.bbc.com/marathi/international-44326155,"स्पेन : विश्वासमतात राहॉय पराभूत, सँचेझ होणार नवे राष्ट्राध्यक्ष",स्पेनचे राष्ट्राध्यक्ष मारिआनो राहॉय यांच्याविरोधातल्या अविश्वास प्रस्तावाला बहुमत मिळाल्याने त्यांच्यावर पायउतार होण्याची वेळ आली आहे.
https://www.bbc.com/marathi/india-49072360,चंद्रशेखर आझाद यांची शेवटची ऐतिहासिक चकमक कशी झाली होती?,23 जुलै 1906 रोजी चंद्रशेखर आझाद यांचा जन्म झाला होता. त्यांच्या जन्मदिनी हा लेख पुन्हा प्रसिद्ध करत आहोत.
https://www.bbc.com/marathi/india-56634505,अनिल देशमुख यांनी मुख्यमंत्र्यांकडे पाठवलेल्या राजीनामा पत्रात काय म्हटलं?,गृहमंत्री अनिल देशमुख यांच्यावर मुंबईचे माजी पोलीस आयुक्त परमबीर सिंह यांनी केलेल्या आरोपांची सीबीआय चौकशी होणार असल्यानं देशमुख यांनी राजीनामा दिला आहे. आपल्या राजीनाम्याचं पत्र त्यांनी ट्वीट केलं आहे.
https://www.bbc.com/marathi/india-50893464,अजित पवार: देवेंद्र फडणवीसांसोबतच्या 80 तासांच्या सरकारबद्दल मौन का?,"राजकीय आरोप-प्रत्यारोप, धक्कातंत्रं अशी नाट्यं अनुभवल्यानंतर नव्या राजकीय समीकरणातून महाराष्ट्रात शिवसेना पक्षप्रमुख उद्धव ठाकरे यांच्या नेतृत्वाखाली सरकार स्थापन झालं."
https://www.bbc.com/marathi/india-57342770,पंकजा मुंडे - 'OBC आरक्षणाचा मुद्दा निकाली काढल्याशिवाय निवडणुका होऊ देणार नाही',"ओबीसी आरक्षणाचा मुद्दा निकाली काढल्याशिवाय निवडणुका घेण्यात अर्थ नाही किंबहुना निवडणुका होऊ देणार नाही, असा इशारा भाजप नेत्या पंकजा मुंडे यांनी दिला आहे. संपूर्ण महाराष्ट्राचा दौरा करणार असल्याची घोषणासुद्धा त्यांनी केली आहे."
https://www.bbc.com/marathi/india-54711733,मध्य प्रदेश पोटनिवडणूक : ज्योतिरादित्य सिंधिया यांचं राजकीय भवितव्य कसं असेल?,मध्य प्रदेशमध्ये 3 नोव्हेंबर रोजी 28 विधानसभा जागांसाठी पोटनिवडणूक होत आहे.
https://www.bbc.com/marathi/india-55955585,प्रणिती शिंदे: काँग्रेसच्या 'आतल्या' गोष्टींमुळे आणि जास्त लॉबिंग न केल्यामुळे मंत्रिपद गेलं,काँग्रेस पक्षानं महाराष्ट्र काँग्रेसची नवी टीम जाहीर केली आहे. यामध्ये काँग्रेस नेते नाना पटोले यांची काँग्रेसच्या प्रदेशाध्यक्षपदी निवड करण्यात आली आहे.
https://www.bbc.com/marathi/media-47201457,केस कमी वयात पांढरे झाले? तुम्हाला हा आजार असू शकतो - व्हीडिओ,"कमी वयात केस पांढरे होणं सामान्य बाब होत चालली आहे. पण हा एक आजार आहे, हे तुम्हाला माहीत आहे?"
https://www.bbc.com/marathi/india-43716113,खंबाटकी घाट अपघात : 'मुकादमानं आमचं ऐकलं असतं तर 18 जीव वाचले असते!',"""टेम्पोत आम्ही सगळे दाटीवाटीनं बसलो होतो. काहींना तर बसायलाही जागा मिळालेली नव्हती. त्यात पुन्हा सामानही कोंबलेलं होतं. आम्ही मुकादमाला बोललो की दुसरी गाडी करून जाऊ. पण त्यानं काही ऐकलं नाही. मुकादमानं ऐकलं असतं तर आमच्या लोकांचा जीव वाचला असता,"" असं चंदू नायक सांगत होते."
https://www.bbc.com/marathi/india-42685536,बिग बॉस-11 : मराठमोळी विजेती शिल्पा शिंदेबद्दल 11 गोष्टी,"प्रसिद्ध टीव्ही मालिका 'भाभी जी घर पर हैं'मधल्या अंगुरी भाभी, अर्थात अभिनेत्री शिल्पा शिंदे यंदाची बिग बॉस-11 शोची विजेती ठरली आहे."
https://www.bbc.com/marathi/india-56424681,"सचिन वाझे चालवत असलेली गाडी NIA कडून जप्त, गाडीत सापडले 5 लाख रुपये",सचिन वाझे चालवत असलेली काळ्या रंगाची मर्सिडीझ मंगळवारी NIAने ताब्यात घेतली. या कारमध्ये 5 लाख रुपये मिळाल्याचं NIAच्या अधिकाऱ्यांनी सांगितलं आहे.
https://www.bbc.com/marathi/india-56149122,"कोरोनाः रामदेवबाबांच्या कोरोनिल औषधावर महाराष्ट्रात बंदी, पण डॉक्टर काय म्हणतात?",रामदेव बाबा यांच्या पतंजली या आयुर्वेदिक उत्पादक कंपनीने बनवलेल्या कोरोनिल औषधावर महाराष्ट्रात बंदी घालण्यात आली आहे.
https://www.bbc.com/marathi/international-47443315,'रोमा'ला मिळालेल्या ऑस्करवर स्टीव्हन स्पीलबर्ग यांना आक्षेप का?,'रोमा' चित्रपटाला यंदाच्या ऑस्कर पुरस्कारांमध्ये मिळालेल्या नामांकनांवरून सुरू असलेल्या वादावर नेटफ्लिक्सनं स्वतःची बाजू मांडली आहे.
https://www.bbc.com/marathi/india-44673457,नवी दिल्ली : एकाच कुटुंबातल्या 11 जणांनी घेतली फाशी; आत्महत्या की हत्या?,उत्तर दिल्लीतल्या संत नगर बुराडी भागातल्या गल्ली क्रमांक 4ए मध्ये शिरताच उजव्या बाजूला दोन प्लॉट सोडून एक तीन मजली घर आहे. तिथे आता एक फक्त एक पाळीव कुत्रा जिवंत आहे.
https://www.bbc.com/marathi/india-51445239,आरक्षण हा मुलभूत हक्क नाही असं सुप्रीम कोर्टाने का म्हटलं?,"""पदोन्नतीमध्ये आरक्षण मागणं हा व्यक्तीचा मुलभूत हक्क नाहीय, पदोन्नतीमध्ये आरक्षण द्या असे आदेश न्यायालयं सरकारला देऊ शकत नाहीत. तसं आरक्षण देण्याचा अधिकार मात्र सरकारांना आहे,"" हे म्हणणं आहे सुप्रीम कोर्टाचं."
https://www.bbc.com/marathi/india-51529941,मोहन भागवत : सुशिक्षित आणि सधन वर्गात खरंच जास्त घटस्फोट होतात?,राष्ट्रीय स्वयंसेवक संघाचे सरसंघचालक मोहन भागवत यांनी नुकतंच एक वादग्रस्त वक्तव्य केलंय.
https://www.bbc.com/marathi/india-49653355,हर्षवर्धन पाटील यांच्या काँग्रेसवरील नाराजीचं शरद पवारांशी असलेलं कनेक्शन,राष्ट्रवादी काँग्रेस-काँग्रेस राज्यात सत्तेत असताना मंत्रिपदी राहिलेले नेते हर्षवर्धन पाटील भाजपमध्ये दाखल झाले आहेत. ते काँग्रेस सोडून भाजपमध्ये का गेले? याचा हा आढावा.
https://www.bbc.com/marathi/india-46811457,शाह फैजल : मला काश्मीरच्या राजकारणाचा भाग व्हायला आवडेल,आयएएस अधिकारी शाह फैजल यांनी पदाचा राजीनामा दिल्यानंतर आता राजकारणात यायचे संकेत दिले आहेत.
https://www.bbc.com/marathi/media-42788889,पाहा व्ही़डिओ : राष्ट्रीय पुरस्कारप्राप्त चित्रकार विक्रांत भिसे यांचा प्रेरणादायी प्रवास,चित्रकार विक्रांत भिसे यांना नुकताच ललित कला अकादमीचा पुरस्कार मिळाला आहे.
https://www.bbc.com/marathi/international-50986243,कासिम सुलेमानी यांना ठार करण्यासाठी अमेरिकेने हीच वेळ का निवडली?,इराणच्या इस्लामिक रिव्हॉल्युशन गार्ड कॉर्प्स (IRGC)च्या कुड्स सैन्याचे कमांडर कासीम सुलेमानी यांची हत्या अमेरिका आणि इराण यांच्यात सुरू असेलल्या सुप्त संघर्षात झालेली नाटकीय वाढ अधोरेखित करते. या हत्येचे गंभीर पडसाद उमटण्याची दाट शक्यता आहे.
https://www.bbc.com/marathi/india-56425402,भाजप खासदार रामस्वरूप शर्मांचा दिल्लीत आढळला मृतदेह,हिमाचल प्रदेशातल्या मंडीचे भाजपचे खासदार रामस्वरूप शर्मा दिल्लीतल्या त्यांच्या निवासस्थानी मृतावस्थेत आढळलेत.
https://www.bbc.com/marathi/india-42622757,"घानामध्ये स्ट्रेच मार्क्समुळे महिलांना पोलिसात नोकऱ्या नाही, भारतात काय निकष?","घाना देशाच्या इमिग्रेशन सर्व्हिसने भरतीप्रक्रियेसाठी काही नवे निकष जाहीर केले आहेत. त्यानुसार प्रसूतीनंतर आलेले स्ट्रेच मार्क्स म्हणजे चट्टे असलेल्या, तसंच रंग उजळण्यासाठी ब्लीचिंगचा वापर करणाऱ्या महिलांना भरतीपासून मज्जाव करण्यात आला."
https://www.bbc.com/marathi/india-54358421,"यवतमाळ : कोव्हिड काळात 137 अधिकाऱ्यांचे राजीनामे, जिल्हाधिकारी एम. देवेंदर सिंह यांच्याविरोधात धरणे",जिल्हाधिकाऱ्यांच्या अपमानास्पद वागणुकीला कंटाळून ऐन कोरोना काळात यवतमाळ जिल्ह्यातील 137 वैद्यकीय अधिकाऱ्यांनी राजीनामा दिला आहे. जिल्हाधिकारी एम. डी. सिंह यांच्या विरोधात जिल्ह्यातील आरोग्य अधिकाऱ्यांनी हे राजीनाम्याचं हत्यार उपसलं आहे.
https://www.bbc.com/marathi/india-56962862,"कोरोना : न्यूझीलंडच्या उच्चायोगाने ऑक्सिजनसाठी काँग्रेसकडे मागितली मदत, मग म्हणाले 'सॉरी'",भारतातील न्यूझीलंड उच्चायोगाने रविवारी (2 मे) एक ट्वीट केलं आणि बघता बघता या ट्वीटची सोशल मीडियावर बरीच चर्चा सुरू झाली.
https://www.bbc.com/marathi/india-47072783,"आयआरएस सहीराम मीणा लाचखोरीच्या आरोपात अटकेत, 200 कोटींचं घबाड सापडलं?","पद, प्रतिष्ठा, धन-संपत्ती सगळं काही त्यांच्या पायाशी लोळण घेत होतं. पण त्यांची इच्छा होती थेट देशाच्या संसदेत जाण्याची. अर्थात खासदार होण्याची. पण त्याआधीच राजस्थानच्या अँटी करप्शन ब्युरोने कोटामध्ये नार्कोटिक्स विभागाचे उपायुक्त सहीराम मीणा यांना प्रजासत्ताक दिनादिवशीच लाच घेताना रंगेहात पकडलं."
https://www.bbc.com/marathi/india-51662506,"महाराष्ट्र शाळांमध्ये मराठी शिकवणं आता सक्तीचं, पण अंमलबजावणीचं काय?",फेब्रुवारी महिन्यात 'मराठी भाषा दिनाचा' मुहूर्त साधत महाराष्ट्राच्या विधिमंडळानं राज्यातल्या सर्व राज्यांमध्ये मराठी हा विषय आता इयत्ता दहावीपर्यंत अनिवार्य करण्याचा निर्णय घेतला होता.
https://www.bbc.com/marathi/international-54820373,"अमेरिका निवडणूक निकाल : विजयपथावर असल्याचा बायडन यांचा दावा, तर ट्रंप यांनी सुरू केली कायदेशीर लढाई",व्हाईट हाऊसच्या शर्यतीमध्ये आपणच विजयपथावर असल्याचा दावा स्पर्धेतले दोन्ही उमेदवार - डोनाल्ड ट्रंप आणि जो बायडन करतायत.
https://www.bbc.com/marathi/international-44053468,केसगळती थांबवणारं औषध अखेर शोधल्याचा शास्त्रज्ञांचा दावा,टक्कल पडलं की सगळं संपलं असं वाटणाऱ्यांना आशा वाटावी अशीच एक बातमी आली आहे. ऑस्टिओपोरोसिस म्हणजेच हाडांच्या आजारावर उपाय म्हणून जे औषध तयार केलं जात होतं ते प्रत्यक्षात टक्कल पडण्यावर लागू पडण्याची शक्यता निर्माण झाली आहे.
https://www.bbc.com/marathi/india-56126875,"काश्मीरः कट्टरवाद्यांचा काश्मीरमध्ये गोळीबार, तीन घटनांमध्ये 6 ठार",काश्मीरमध्ये झालेल्या हिंसाचाराच्या तीन वेगवेगळ्या घटनांमध्ये तीन पाकिस्तान समर्थित कट्टरवादी आणि तीन पोलीस कर्मचाऱ्यांचा मृत्यू झाला आहे. हल्ल्यात एक स्थानिक दुकानदारही जखमी झाला.
https://www.bbc.com/marathi/india-48728294,स्वाइन फ्लूमुळे महाराष्ट्रात पाच महिन्यात 156 रुग्णांचा मृत्यू #5मोठ्याबातम्या,आज सकाळी वृत्तपत्रं आणि वेबसाईट्सवर प्रसिद्ध झालेल्या बातम्यांपैकी 5 मोठ्या बातम्यांचा थोडक्यात आढावा :
https://www.bbc.com/marathi/india-49787549,सई मांजरेकर: सलमान खानच्या दबंग-3 मध्ये दिसणार महेश मांजरेकरांची लेक,नुकत्याच झालेल्या आयफा चित्रपट पुरस्कार सोहळ्यात विविध बॉलीवूड कलाकारांनी हजेरी लावली होती. जगभरातून अनेक सेलिब्रिटी या सोहळ्यात सहभागी झाले होते. पण या सगळ्यांमध्ये एका मराठी चेहऱ्याने साऱ्या जगाचं लक्ष वेधून घेतलं.
https://www.bbc.com/marathi/international-56441655,सेक्ससाठी सहमती घेण्याच्या अॅपवरून गदारोळ,सेक्ससाठी सहमती नोंदवण्यासाठी एखाद्या अॅपचा वापर करता येईल अशी कल्पना ऑस्ट्रेलियातल्या न्यू साऊथ वेल्स पोलिसांनी मांडली आहे. मात्र आता त्याच्याविरोधातही मतं व्यक्त केली जात आहेत.
https://www.bbc.com/marathi/international-49447646,डॉ. बाबासासाहेब आंबेडकरांच्या लंडनमधल्या स्मारकावर डिसेंबरच्या शेवटी निकाल,"डॉ. बाबासाहेब आंबेडकरांच्या लंडनमधील स्मारकाचा निकाल डिसेंबरच्या शेवटी किंवा जानेवारी महिन्याच्या सुरुवातीला लागेल, असं कॅमडन काऊन्सिलच्या माध्यम कार्यालयानं सांगितलं आहे."
https://www.bbc.com/marathi/international-42531766,पॅलेस्टाईनची राजदूतांना अमेरिकेतून माघारी बोलावण्याची घोषणा,अमेरिकेतून राजदूतांना परत बोलावण्याची घोषणा पॅलेस्टाईननं केली आहे. त्यांच्या म्हणण्यानुसार विचारविनिमयासाठी त्यांना परत बोलावण्यात आलं आहे.
https://www.bbc.com/marathi/international-43067820,फ्लोरिडा : 17 जणांचा बळी घेणाऱ्या निकोलस क्रूझची पोलिसांसमोर गुन्ह्याची कबुली,अमेरिकेतल्या फ्लोरिडामध्ये एका शाळेत केलेल्या अंदाधुंद गोळीबार करून 17 जणांचा बळी घेणारा निकोलस क्रूझ या अल्पवयीन आरोपीने कोर्टासमोर आपल्या गुन्ह्याची कबुली दिली आहे.
https://www.bbc.com/marathi/india-41283715,बिहारचे शिक्षक घडवत आहेत काश्मीरमध्ये IIT चे इंजिनीयर,"काश्मीर म्हटलं की हिंसाचार, आंदोलनं, इंटरनेट-बंदी अशा गोष्टींचीच चर्चा होते. मात्र गेल्या काही महिन्यात काश्मीरची मुलं इंजिनियरिंग परीक्षांमध्ये चमकताना दिसत आहेत. या यशात चक्क बिहार कनेक्शन आहे."
https://www.bbc.com/marathi/india-47934521,सोलापूर लोकसभा 2019: सुशीलकुमार शिंदे म्हणतात काँग्रेसमधून भाजपमध्ये ‘पळून गेलेले मुंगळे परत येतील’,"कॉंग्रेसच्या नेत्यांचं भाजपात जाणं काहीही चिंतेचं नाही; आता महाराष्ट्रात 2014 सारखं वातावरण नाही, त्यामुळे कॉंग्रेस-राष्ट्रवादीच्याच जास्त जागा निवडून येतील, असा दावा ज्येष्ठ कॉंग्रेस नेते आणि माजी केंद्रीय गृहमंत्री सुशीलकुमार शिंदे यांनी केला आहे."
https://www.bbc.com/marathi/india-50010038,"शरद पवार: ईशान्य भारतासाठी असलेलं कलम 371 रद्द करा, आम्ही पाठिंबा देतो - #5मोठ्याबातम्या","आज सकाळी वृत्तपत्रं आणि वेबसाइट्सवर प्रसिद्ध झालेल्या बातम्यांपैकी 5 मोठ्या बातम्या थोडक्यात. 1. अनुच्छेद 371 रद्द करा, आम्ही पाठिंबा देतो! - शरद पवार"
https://www.bbc.com/marathi/international-55945277,चीन: तरुणांमध्ये 'बायकी' गुण येऊ नयेत म्हणून सरकार करणार शिक्षणात सुधारणा,चीनमध्ये शिक्षण मंत्रालयाने जारी केलेल्या एका पत्रकामुळे सध्या नाराजी व्यक्त होतेय. चीनमधले तरुण 'मुलींसारखे' थोडक्यात 'बायकी' होत असल्याचं यात म्हटलं आहे.
https://www.bbc.com/marathi/international-43903603,किम जाँग-उन यांच्या दक्षिण कोरिया भेटीत काय होणार?,उत्तर कोरियाचे सर्वेसर्वा किम जाँग-उन येत्या शुक्रवारी दक्षिण कोरियाचे राष्ट्राध्यक्ष मून जे-इन यांची भेट घेणार आहेत. 1953च्या कोरियन युद्धानंतर दोन कोरियांमधली सीमा ओलांडणारे किम हे पहिलेच नेते ठरतील.
https://www.bbc.com/marathi/india-56021412,संजय राऊत - भगत सिंह कोश्यारींनी 12 नावं वर्षभरापासून रखडवली हा कॅबिनेटचा अपमान,महाराष्ट्राचे राज्यपाल भगतसिंग कोश्यारी यांना मसुरीला जाण्यासाठी राज्य सरकारने विमान उपलब्ध करून न दिल्याचा दावा राजभवनाकडून करण्यात आला आहे.
https://www.bbc.com/marathi/international-44915289,"विदर्भासारखं तापलं जपान, उष्माघाताने 30 लोकांचा बळी","जपान सध्या नागपूर-चंद्रपूरसारखं तापलंय, ज्यामुळे उष्माघाताचे आतापर्यंत 30 बळी गेले आहेत."
https://www.bbc.com/marathi/international-49788052,Howdy Modi: नरेंद्र मोदी डोनाल्ड ट्रंप यांच्याबरोबर ह्युस्टनमध्ये: 'सर्व छान चाललं आहे',"पंतप्रधान नरेंद्र मोदी यांचं अमेरिकेच्या ह्यूस्टन येथील NRG स्टेडियममध्ये 'Howdy, Modi' कार्यक्रमात जोरदार स्वागत झालं. त्यानंतर त्यांनी आपलं भाषण सुरू करताना राष्ट्राध्यक्ष डोनाल्ड ट्रंप यांच्यावर स्तुतिसुमने उधळली."
https://www.bbc.com/marathi/india-42001654,गुजरात : 'गांडो विकास'चा बाप आहे हा 20 वर्षांचा तरुण,गुजरातच्या विकासाचं मॉडेल हा भाजपाच्या पोस्टरचा आता एक जुना विषय झाला आहे. भारतातील आणि परदेशातील काही अर्थतज्ज्ञांनीसुद्धा या मॉडेलचं समर्थन केलं.
https://www.bbc.com/marathi/india-44236155,'#AreYouFitToBePM' : मोदींनी फिटनेस चॅलेंज स्वीकारलं अन् नेटिझन्स चिडले,केंद्रीय क्रीडामंत्री राज्यवर्धन सिंह राठोड यांनी ट्विटरवर सुरू केलेल्या फिटनेस चॅलेंजची सर्वत्र चर्चा होत आहे.
https://www.bbc.com/marathi/india-53178891,"सीबीएसई (CBSE), आयसीएसई (ICSE) नं 10 आणि 12 वीच्या परीक्षा रद्द केल्या",CBSE 10 वी आणि 12 वीची परीक्षा रद्द करण्याचा निर्णय घेतला आहे. ही परीक्षा 1 ते 15 जुलै दरम्यान होणार होती. सॉलिसिटर जनरल तुषार मेहता यांनी गुरुवारी (25 जून) सर्वोच्च न्यायालयात ही माहिती दिली.
